1987-06-08,SM,https://youtu.be/npkV1Lhgu1A,Stan Major returns to Miami radio. Neil Rogers sits in to help out his old buddy. 37 minute clip,,
1987-06-09,NRS,https://youtu.be/2BLZ9fmDViE,"Clip of Uncle Neil on WINZ, and he has told Kyle not to turn on Glen's mic.  Stan Major's show started yesterday and there will be comments by Neil and the callers.  Songs include the world premiere of ""I Want to be Don Johnson"", and ""National Brotherhood Week"".  Callers include a crazy lady, and maybe Fruit Cake doing a voice,  Bits and bonus minutes.  ",,
1987-06-15,SM,https://youtu.be/vsVYghgAcI0,From the Fruit Cake Archives 9 minute clip of The Stan Major Show with Neil Rogers. (Date Unknown),,
1987-06-16,NRS,https://youtu.be/CmSaurrN18Y,"A medley of June 16-17 and more! An old Burns and Schreiber sketch from the ""hungry i"" in San Francisco - ""The Faith Healer"" with the giant commy frogs. Neil mics Kyle's air cleaner, he has to apoligize to Rick Shaw twice, WIOD rumors, and Glen apoligizes to Irene Richard.",,
1987-06-19,NRS,https://youtu.be/WDmaJ2XOGio,"Kyle is keeping The Bird's mic off, and he lost his Saturday show. A report about a WNWS meeting. Neil is happy about a Supreme Court ruling.",,
1987-06-22,NRS,https://youtu.be/sVAMdegnMn8,Neil gets a Lee Fowler spy report. The Bird's mic is off for the day. Looks like Sandy Payton is following Mike Miller off WIOD.,,
1987-06-24,NRS,https://youtu.be/7GHo7aD5Dzo,"*UPDATED WITH 46 MORE MINUTES* Rick Sampson died yesterday, he was part of the WINZ family. SOFAR ad will be in upcoming issue of R&R. No more Spring Break, and an AIDS story from WMWS. Neil Rogers tries out a new format, only talking to callers off the air. Glen screens the calls which makes Kyle very happy.",https://youtu.be/7GHo7aD5Dzo,
1987-07-18,NRS,https://youtu.be/NCOS0ovDMgQ,"It is the Saturday before the NY Times story comes out - ""Can Miami Save Itself...?"" and Mike Spindell drops in to chat with Neil and to cart up a cackle. The first hour is a monologue. Saul is afraid that when Joe Robbie Stadium opens he will not have a place to park at Calder. Callers lament about how S Fl used to be a great place to live. More Delta Airlines stories.",,
1987-07-20,NRS,https://youtu.be/EfODieRG168,"It is Monday on WINZ, Neil and The Bird discuss the NY Times story about Miami. ",http://www.nytimes.com/1987/07/19/magazine/can-miami-save-itself-a-city-beset-by-drugs-and-violence.html?pagewanted=all&src=pm,
1987-07-21,NRS,https://youtu.be/jYKgygDN6l8,"Neil discusses the New York Times Magazine article ""Can Miami Save Itself...?"" He starts off the show being serious, but then Glen starts bringing in the ""Numbers"". Neil got a 9, and Stan Major spends most of the 2 - 3 on Neil's show. Rick and Suds claim that Glen ""The Bird"" Hill had lunch with Lee Fowler over the weekend. The WINZ management thinks that Geoff Charles will be stiff competition for Neil.",,
1987-07-22,NRS,https://youtu.be/4GyqR6D0_iY,"After months of Neil having fun and games on the air he shows the Dade County Commission that he can still rally his fans to act on an issue. Neil stirs things up by urging us to call the commissioners who voted to allow for repeal Dade's English-only law, that mandates the county to conduct business in English.  Harvey Ruvin quickly calls in to withdraw his support after a torrent of phone calls. Jorge Valdes calls to try and explain why he brought the issue up after he stated on Neil's show that he would not. Kyle will not turn on Glen's mic, and some bits.  Just say No to El Herald.",Spring Book,
1987-07-25,NRS,https://youtu.be/rrLoTeXAnd0,"Neil Rogers apologizes to everyone for everything. The Book came out and WINZ kicked ass, Neil goes over the rating hour by hour. A great show for the radio insiders out there.",https://clyp.it/oa4ffpv3,
1987-07-27,NRS,https://youtu.be/hdqbdrerF2U,"Neil responds to a Herald editoral and more bilngual crap. Glen is out with a cold. Stick around after the 30 or so minutes of Neil. Mark Moseley is filling in for Al Rantel  on WNWS and tells the story of how Neil got the ""Hallandale Vice"" bit. He don't sound too happy to me. Neil and Mark made up on a later date.",https://clyp.it/rtz2a5k4,
1987-07-28,NRS,https://youtu.be/oSOuNFeLzmw,"Talk up Tuesday on WINZ. Lots of great mail including some catalogs addressed to Kathy ""Wild"" West. Neil is seeking a travel companion for his upcoming trip to Hawaii. Glen Hill is now officially ""The Bird"". South Florida Magazine puts out its Best and Worst List. The Bird reviews some movies and local talk radio shows, Miss Miami Shores calls in, and Stan Major makes it to the studio in time for some pizza. ***Back on YouTube.",https://clyp.it/qr4xottj,
1987-08-01,NRS,https://youtu.be/U_yN3o3vgTE,The last minutes of rare appearance of The Bird on a WINZ Saturday Neil Rogers Show. Caller confesses to having a sexual relationship with cousin while they were teenagers. Then Neil confesses his own experiences with his cousins: male and female. 4 additional minutes,,
1987-08-04,NRS,https://youtu.be/8A6RfVa2Ui4,"Part of the 11:00 hour. Neil and The Bird read some mail.  A guy wants to go to Hawaii with Neil, another Blowfly record comes in and gets played, more rumors about Lee Fowler being replaced by Sandy Peyton at WNWS, and the real Barbara Capitman.",,
1987-08-04,SM,https://youtu.be/GjuYNrqOX40,"Stan Major with Neil Rogers, they sent The Bird out to get pizza, and Kyle is on the board. Movies, Stan's IRS problem, and E.J. calls.",,
1987-08-06,SM,https://youtu.be/XXMz1WJlzQU,"2-4 hours with Neil sitting in, Glen is out sick, and Kyle is on the board. Stan and Neil wonder what is wrong with women in South Florida.  Michael Talbott will be Stan's guest tomorrow, and on Saturday Vicki, Eric, and The Wad will guests. They both are getting provocative pictures from fans. A Boy and His Dog, Desert Hearts, and Stan's trolling for women may pay off.",,
1987-08-07,NRS,https://youtu.be/7UtqPEx2TZ0,Clip of WINZ.  Neil Rogers gets a letter he is none too happy about.  Its payday and Kyle did not get his raise.  The Pope is coming town next month and the Catholic Church is not happy with Neil.,,
1987-08-10,NRS,https://youtu.be/j5RKyfIA3ZA,"Neil's cable is out, but Glen is back from being sick. They talk about Mike Spindell's show yesterday, and Donald. 6 minutes",,
1987-08-11,NRS,https://youtu.be/dzlO_01kb3E,"Neil has invited young fans to visit him in the studio, and today's guest is a woman! There is an article in today's Miami News about the efforts of a certain doctor to drive advertisers away from WINZ. People are still waiting for their Miami Vice jackets, the sound tunnel, The Bird, and Stan stops in to check out Linda.",,
1987-08-22,NRS,https://youtu.be/D4yu7-2q0tg,"Part of a Saturday show, Neil does a monologue for the whole first hour.",,
1987-08-24,NRS,https://youtu.be/pEFh2IsESts,"A Gannett corporate guy is coming to talk with Neil about the complaints they have been getting about the show.  Neil reads a letter from some guy named Jack Thompson who is one of those complaing (BTW his phone number starts with 666).  Neil lets us know that if they let him go after the meeting tomorrow, he will be back on the air in South Florida on another station immediately, if not sooner.  Looks like Kyle picked a good week to go on vacation. The  Crepitation Contest record is in today's mail, but they do not have a cart long enough for it. WJNO has let John Broward go, Mike Miller will be replacing him. Glen is just being The Bird. Before Guitar Man, there were these mashugga guys. 2 listeners call in one playing songs and the other playing a bit. How many called Portland in supoort on last Friday? Will Neil be on Tuesday? Govern yourselves accordingly!  (go to 2:13'17.35 Jack calls in) You have  to hear the call from ""Jack's nurse"" toward the end.",,
1987-08-25,NRS,https://youtu.be/LUx5dIXbP_Y,"WINZ's management had its big meeting with Neil who will stay on the air minus a few cart, but he gets to keep The Bird. Neil got some cat recipes today, the shower lady calls in. Stan is running late, but makes it in for half the show. Neil does not know where to go on vacation, and the callers are not much help. Lots of calls of support for Uncle Neil, including E.J. calling from his phone booth.",,
1987-08-26,NRS,https://youtu.be/tSYHnrZxHMU,"A montage of Neil on the day he debuts The Crepitation Contest. Great call from Pearl Williams, and some Mojo Nixon. Sandy Peyton is coming back to WNWS and reunited with her former, and Neil's, producer Lori Sheffield. Stan Major was unhappy that Neil carted up part of the Don Johnson phone call, and hid the cart. Island Queen mailed Neil a 3 foot poster of Jeff Stryker, but it is has not been delivered. **23 additional minutes**",,
1987-09-08,NRS,https://youtu.be/A2aIDh5MvyE,"Neil is back from vacation to upstate NY and beyond. Hear the reviews of The Bird's shows. Neil debuts a fine bit from the folks at HOT 105 (Jim Schuyler). Joey Reynolds talk. radio rumors abound, Neil goes screenless, and Fruit Cake gets back on the air with something about WIOD and the ratings!",,
1987-09-09,NRS,https://youtu.be/BkSoRJkekpo,"Neil is getting ready for the Pope's visit, Stan drops by, and Glen cannot cart up a record correctly.",,
1987-09-11,NRS,https://youtu.be/SAiq1HSBPHk,"The Pope comes to town, and Neil is late to work. It rained like hell in honor of the Pope. Link to improved audio ----->",https://clyp.it/2cktnqkj,
1987-09-13,GH,https://youtu.be/o01y0mWxKj0,"Neil is a guest on Glen's Sunday night program on WZTA.  Updated with higher quality audio. You can listen, and download it ------>",https://clyp.it/vk13vuk5,
1987-09-18,NRS,https://youtu.be/xpvCN3ffpWU,"Neil is still waiting for the giant Jeff Stryker poster from the Island Queen. More problems from the management, this time it even includes Kyle. They are giving away copies of Mojo Nixon and Skid Roper's new album thanks to Rich Pachter. Neil is back to eating the crummy sandwiches from the machine. Glen is just being The Bird.",,
1987-09-19,NRS,https://youtu.be/UhTiD4EyYHU,"Heartburn Saturday for Neil. Suezette the manager at Emack and Bolio's calls, 2 nasty ladies from Hollywood claim the Neil sent them to the ice cream shop. Neil, and Stan going back for more tomorrow night, Neil is hoping Brian is working. Part of a call from Jamie and Marci inviting Neil, and Stan to dinner. Should Neil get a 976 number? Keith Isley is in Toledo. More Mojo Nixon albums coming next week. **17 additional minutes**",,
1987-09-21,NRS,https://youtu.be/5zxEw0WVX5w,"A guy calls Neil about the Uncle Bonsai concert Saturday at the Colony Theater. He brings Neil 10 tickets to give away. Glen gets a letter addressed to ""the laughing jackass. A caller asks Neil if he knows about Jaco Pastorius' condition (he died that night), but Neil has not heard of him, or Weather Report. People takes shots at Joey, and Stan, NFL strike, and Sonny Fox of WHYI calls in. If Brian is not at Emac's and Bolios tonight, Neil says they will never mention the ice cream shop again. Stan drops in and he is in a surly mood. **90 additional minutes**",,
1987-09-21,SM,https://youtu.be/dBtD3WbURmk,"Clip of Stan Major with Neil Rogers. E.J. calls, an Alice spy report, and they are going to Emack and Bolios toinght.",,
1987-09-22,NRS,https://youtu.be/SeLQGgLirik,"It is the day after Neil Rogers and Stan Major went to Emack and Bolios. There was a large turn out. Neil needs some records, and a guy from WZTA drops in. 20 min clip",,
1987-09-23,SM,https://youtu.be/MZAz1xwzuQI,"It's the Stan Major Show with Neil Rogers. Hear the infamous Jamie calling in to ask them to a Veal Parmesan dinner at their home. A new David Caprita bit, Arlene Ross comes in early to defend herself, and her fan calls in to sing her a song. 30 minute clip",,
1987-09-25,NRS,https://youtu.be/kKu5_YiOF8g,"Neil, and Stan are going back to Emack and Bolios on Monday, and they are bringing The Bird along for his first public appearance. A Jeff Stryker spy report. 38 min Blocked on YouTube use link at right ------->",https://clyp.it/ex0hboja,
1987-09-27,NRS,https://youtu.be/7_0SgapS6T0,Neil has somebody else besides Glen in the studio today. 8 min,9-29-1987,
1987-09-29,NRS,https://youtu.be/DxK4kg5ezJ4,"WINZ Anniversary, Neil's first anniversary of moving to the 10-2 day part. Dave's Hine's first appearance, and the Bird walks out in a huff. Lots of yummy Brick Oven food, they brought 9 pies. Neil take a poll about Glen Hill. Gay Bowling League discussed. Big appearance at Emac and Bolio's last night. Neil tells the story behind the Four Seasons show open for Joey Reynolds at WKBW. Fat Rich comes in for lunch, and Stan drops in.",10-1-87,
1987-09-30,NRS,https://youtu.be/_HFJ5Dg3LFc,"Sitting in with Neil and the Bird is Dave. Body wrap talk, and they all really enjoy their desserts! Very funny.",10/2/87,
1987-10-01,NRS,https://youtu.be/cEL6qhJI5yA,"The mail is delayed again while Neil Rogers, and The Bird are still waiting for the Jeff Stryker poster that the Island Queen sent. Yom Kippur starts this weekend. Last night on St. Elsewhere a doctor mooned all of America. They call the Jim Bakker, and Tammy Faye hotline.",,
1987-10-02,NRS,https://youtu.be/VFcFqMeElNg,"Neil gets a lot of mail today, and The Bird is going through it. Going to the Melting Pot tonight, big turnout at Emack's, Miami playing FSU, and the premier of Jay Michaels' Jamie, and Marci bit. Kyle's next to last show with Neil. **5 minutes added**",,
1987-10-05,NRS,https://youtu.be/ZOWw_kD_d8o,"It is ""Stand by Me"" talk for the 1st hour. David is back, how will the Bird react? Neil sends David and Glen to get lunch from Nicola's, and it takes a very long time. Neil's long time producer Kyle Isley has been replaced by Bob Rowland. ",,
1987-10-05,SM,https://youtu.be/FTU1wTwM960,"Stan wants a definition of a S. FL Twinkie, NFL strike, and he tries to call Don Johnson. Neil Rogers some how got Donna Rice's home phone number, so they give her a call. Did they reach her or not? Looks like they are going back to the Melting Pot, cigars, Neil's TV, and James Dean.",,
1987-10-07,SM,https://youtu.be/nKs45xBrA_E,"Stan with Neil the afternoon before his big announcement. Arlene Ross is in the studio, Jamie, and some relatives call. Neil makes a request for a song parody.",,
1987-10-08,NRS,https://youtu.be/u1PYOWJG6-s,"Happy Sukkos. Neil has a big announcement to make, they are moving to WZTA FM! Seems that some of the callers are very confused. Schuyler calls in, and no more bits for Neil. Dave drops in for a lunch or two. Avi gets back on the air and Glen has retired his old name (Fruit Cake). Without Neil what in the hell will Stan do?",,
1987-10-09,NRS,https://youtu.be/effqptls3uI,"Neil Rogers on his last Friday show on WINZ. In the studio are The Bird, Stan, Lee, Jay Michaels, and David Caprita who has to leave for an audition, and others. The premier of ""On the Phone Again"". The book is coming out today and (Avi) Fruit Cake has the numbers before the station does! Despite what Lori announced, Neil will be on Saturday. Bill Tanner calls in, he beat Sonny Fox in the ratings.",,
1987-10-10,NRS,https://youtu.be/qQgc5Z6c8FM,"Neil's last WINZ show, and his last Saturday show ever. One lady can't find WZTA on the dial, and another one thinks she is talking to Doug Young on the Trade Line show on WIOD. The Bird drops in at noon. Rick Riley from WAXY's Rick and Suds Show gives Neil a call. Some reminiscing about Neil's time on WINZ Howard Stern spy report, he was kicked off the Arsenio Hall Show. The end of an era. Audio upgraded see link ----->",https://clyp.it/ha4qvkfr,
1987-10-12,NRS,https://youtu.be/bXMMX8Y-TXk,"1st WZTA show - Neil is joined by Glen HIll, Lee Gillette, and David (Capitain Dave) Caprita.",,
1987-10-14,NRS,https://youtu.be/BPohOFVRoX4,"Neil and the gang on WZTA. They listen to the delay, Neil will play music when he feels like it, and Lee is still there. 29 min",,
1987-10-15,NRS,https://youtube.com/shorts/Fvjwbc678S4,,,
1987-10-16,NRS,https://youtu.be/2AHFfcARkYQ,"Lee Gillette lasted 4 days on Neil's WZTA show. Knot's Landing, fake Walter Cronkite, and Neil is popular at Miami-Dade CC. 1st time tunnel on ZETA4. 44 min",,
1987-10-19,NRS,https://youtu.be/tgNNuHLIjK4,"Neil, The Bird, and Captain Dave on WZTA. The Dolphins lost yesterday. The cops were after Don Johnson after he went dove hunting in a wildlife sanctuary in the Redlands area. He got away in a helicopter. A first grade class from a Catholic grade school is visiting the station. Hostile lady caller. **13 additional minutes**",,
1987-11-26,NRS,https://youtu.be/1kDWyt_yBzs,"From the Fruit Cake Archives 8 minutes of Neil and the gang on WZTA. Fruit Cake calls in with a few spy reports. The may be the first time Neil plays David Caprita's ""Figaro"" song.",,
1987-11-30,NRS,https://youtu.be/B4v74jAaX-0,"""Its make your own news Monday"" according to Capt. Dave on WZTA. Neil comes to the studio and it is unlocked, plus WINZ wants him to cut a spot. Elvis Jr. drops in on Neil and The Bird. Neil discovers an E.J. cart missing, because someone took it for his show on INZ.",,
1987-12-01,NRS,https://youtu.be/hMDrS0rDIkw,"A WZTA clip. Neil went with Big Dave to get a haircut, Fruit Cake calls in and talks about pirate radio, and he attempts to hook up Glen with Barbie. ~10 minutes",see week of 3-7-88,
1987-12-02,NRS,https://youtu.be/rJ51a1HX3-I,"Its Delay-Less Wednesday on WZTA. Greg Budell is not allowed to take Neil's call on the air. Avi gets Blind Mike on the phone, and Neil calls Bill Calder about him doing Stan's show during vacation time. Blocked on YouTube. Link to listen ----->",https://clyp.it/m10mmbf4,
1987-12-03,NRS,https://youtu.be/lGb4_paSZvA,"Some of the show, Neil calls WSHE and talks to Joey Reynolds (Pinto) on the air. ",,
1987-12-04,NRS,https://youtu.be/OVm9cUL0wNA,Neil calls other FM morning shows. Jim Schuyler on the phone at HOT 105.,,
1987-12-14,NRS,https://youtu.be/tHiOvn14JPE,"A bit of Neil on WZTA. What couple did Neil run into at the Winn-Dixie? Avi (Fruit Cake) has some rating predictions, Capt. Dave does a great ID, and the Bird cackles.",,
1987-12-21,NRS-GH,https://youtu.be/buNEP6ZIvgk?si=fLv3nieJ69n0eNPn,"Fragment of a show, while Neil is on vacation. The Chocolate Lady calls. The bust size formula. Fat Rich brings in his computer.Glen Hill (The Bird) hosts the show, and Dave Caprita is on the board.",,Glen Hill
1987-12-22,NRS-GH,https://youtu.be/k_fwK977quY?si=uFAHPadBAWJhMTsr,"Glen Hill (The Bird) hosts the show, and Dave Caprita is on the board. More of the bust size formula.",,Glen Hill
1988-01-13,NRS,https://youtu.be/2aQB44tYB44,"Neil get the first ratings after moving to FM, Fruit Cake wants to call Lee Fowler in the air. John Ford on the board today. 17 minute clip from the Fruit Cake Archives",,
1988-01-14,SM,https://youtu.be/Zbwdf2kp4Sw,Neil Rogers calls Stan Major after his meeting with management. ~5 minute clip from the Fruit Cake Archives,,
1988-01-15,NRS,https://youtu.be/Ri3ftI4a3Gg,"8 to 9 hour on WZTA.  This is the day the Flasher showed up. Neil Rogers with The Bird, and Capt. Dave. Jamie calls, Fruitcake called Stan yesterday, and where is Neil's Dion record?",,
1988-01-19,NRS,https://youtu.be/ROTe_Gc97dI,"A little taste of Neil and the gang on WZTA, Neil's White Hots are missing, and mystery ZETA4 license plates.",,
1988-01-20,NRS,https://youtu.be/eH9sA9IG02U,"Some of the WZTA show. Neil, Glen, and Capt. Dave discuss music and a rumor about Neil's health.",,
1988-01-26,NRS,https://youtu.be/lz87Rh4lAU8,Part of the broadcast on WZTA. Neil bashes management (what is new?) along with The Bird and Captain Dave.,,
1988-02-04,LIVE,https://youtu.be/8LONeKdt7UQ,Live appearance video Emack and Bolios,,
1988-02-07,MS,https://youtu.be/0QM8y9yCa0c,Neil Rogers calls into the Mike Spindell Show. Tom Jicha is in studio. ,,
1988-02-08,NRS,https://youtu.be/fxmgVsrldaM,(date approximate) fragments of Feb '88 Joey Reynolds stuff on FM. Neil replays the call to WSHE.,,
1988-02-11,NRS,https://youtu.be/-jE0tEli_hc,"Harlen calls, Neil flirts ",,
1988-02-23,NRS,https://youtu.be/_mS5C6nXFUU,5 minutes of Neil and the gang on WZTA,,
1988-02-24,NRS,https://youtu.be/lWwXVyb5gSI,"It's play the Rack Wednesday at ZETA 4 with Neil, and Glen, Captain Dave is out sick. 76 minutes",,
1988-02-24,SM,https://youtu.be/vsIU8ERLUgI,"*Updated* Neil Rogers on The Stan Major Show for some fondue. Big Dave, and Paul are there from The Melting Pot. D.J., E.J., and Fat Rich are there for the free food. The ailing Dave Caprita, Ed, and ""Figaro"" call in. Additional 70 minutes (date my best guess)",,
1988-02-25,SM,https://youtu.be/fLBzOrbLp2w,"Stan Major wonders how he will do in the Trends tomorrow, and he gets a call from Neil.",,
1988-02-25,NRS,https://youtu.be/BWOb7HYX6bM,"The Trends are coming out tomorrow. Capt. Dave is sick today. Fruitcake is spreading rumors as usual, so Neil gives him a call.",,
1988-02-26,VAR,https://youtu.be/JHIY6f_acRk,"Mr. Cake's Trends Show starring Paul Lyle, Steve Kane, and Stan Major. ",,
1988-03-02,NRS,https://youtu.be/Lv2Sg_rN5Q8,A clip from the day after Neil's 12th anniversary being on the air in Miami. Lee Fowler and Mike Spindell call in. The end is from Mar 4.,,
1988-03-03,NRS,https://youtu.be/dXflRzI6t3g,"The 9 to 10 hour of The Neil Rogers Show on WZTA. Strange call between Rick Shaw and Greg Budell. How much pasta can David Caprita eat at one sitting? Just to piss The Bird off some Detroit talk. The First day of the ""Ed Tapes"".",,
1988-03-04,NRS,https://youtu.be/lZp9uGS05Qc,"**27 Minutes Added** Neil, Glen ""The Bird"" Hill, Dave Caprita, and ""Big"" Dave Hine from. ""Funny"" Sox cut the legal I.D. Next Monday some Cooper High kids will be modeling bathing suits for Neil. Dave is there to drive a Tiffany home, Neil can't drive two cars at once. Mike Spindell calls in after he got fired from WNWS. Lots of food from Pastabilities, more of the ""Ed Tapes"", and Stern talk. Neil gets a haircut on the air because they have to go way up to Ft. Laurdale to have new pictures taken. Neil reads a  letter from Susan Martin.",,
1988-03-07,NRS,https://youtu.be/NEAOwEdOry4,"Neil on WZTA. Some fans showed up at The Melting Pot last night, including Fruit Cake and Barbie. A Majic spy report, and Avi has the Trends first. 10 minute clip",,
1988-03-08,NRS,https://youtu.be/6i4RKmZ6gnw,"Neil, Glen, and Capt. on primary day. Is Neil a Florida Gator fan? Neil had dinner at the Melting Pot Sunday night, and some upstate New York talk. 47 min. clip.",,
